Date,Price,Open,High,Low,Change %,short_mavg,long_mavg,signal,EMA10,EMA30,EMA200,ROC10,ROC30,MOM10,MOM30,RSI10,RSI30,RSI200,%K10,%D10,%K30,%D30,%K200,%D200
06/08/2020,1.1292,1.1289,1.1321,1.1268,0.07%,1.11604,1.0925166666666668,1.0,1.1176200385390647,1.1029572636641563,,2.841530054644799,4.381586245146966,0.03929999999999989,0.0464,75.88245324070738,61.655086602296535,,81.13590263691671,85.34919290782922,84.97576736672039,88.1401697002896,,
06/09/2020,1.134,1.1297,1.1366,1.1241,0.43%,1.11964,1.0930900000000001,1.0,1.1205982134454309,1.1049665095102603,,3.0628010542579154,4.295042766485787,0.03599999999999981,0.0521999999999998,78.4719879647921,62.939355882901886,,90.02217294900187,83.84880836682724,92.73021001615483,87.12977921378557,,
06/10/2020,1.1369,1.134,1.1423,1.1323,0.26%,1.1233,1.09385,1.0,1.1235621747147608,1.1070329776143821,,2.64535933550019,3.7790963030579743,0.036599999999999966,0.04960000000000009,79.9193607270047,63.699234346246584,,87.49999999999987,86.21935852863948,91.78082191780813,89.82893310022779,,
06/11/2020,1.1297,1.1374,1.1404,1.1288,-0.63%,1.1255099999999998,1.0948616666666666,1.0,1.1246781429723427,1.1084995107938314,,1.7931158767345496,2.8589638532277037,0.02210000000000001,0.03420000000000001,67.41588641453095,60.51258251372438,,64.40677966101657,80.64298420333944,80.82191780821894,88.44431658072729,,
06/12/2020,1.1254,1.1299,1.1341,1.1212,-0.38%,1.12707,1.0957949999999999,1.0,1.124809389706944,1.1095927552723122,,1.0777797736662484,3.190904089492017,0.015600000000000058,0.027099999999999902,61.07518972017515,58.6983801186738,,48.31804281345551,66.74160749149065,74.27701674277,82.29325215626568,,
06/15/2020,1.1322,1.1246,1.1334,1.1226,0.60%,1.12895,1.0967966666666666,1.0,1.1261531370522206,1.1110549034427617,,1.3698630136986383,4.465768591991142,0.01880000000000015,0.04160000000000008,66.59565451397438,60.62935359055764,,67.20779220779238,59.97753822742148,84.62709284627095,79.90867579908662,,
06/16/2020,1.1263,1.1325,1.1353,1.1228,-0.52%,1.12989,1.09759,1.0,1.1261798394066755,1.112040738969281,,0.27599715099716016,4.345006485084322,0.009400000000000075,0.04249999999999998,58.58551660300892,58.18757740463889,,37.500000000000114,51.00861167374933,75.6468797564688,78.18366311516992,,
06/17/2020,1.1243,1.1265,1.1295,1.1207,-0.18%,1.13,1.098195,1.0,1.1258380504203631,1.1128333746260677,,-0.8203952011291341,3.7943131462333954,0.001100000000000101,0.04490000000000016,56.046429905695916,57.377243819065264,,21.05263157894783,41.920141262246766,72.60273972602741,77.62557077625573,,
06/18/2020,1.1202,1.1244,1.1264,1.1186,-0.36%,1.12866,1.098485,1.0,1.1248129503358832,1.113309605037564,,-0.7266926621765318,3.339483394833949,-0.013399999999999856,0.037000000000000144,51.01072667136167,55.73131896774467,,6.751054852320854,21.767895477089592,65.94761171032366,71.39907706427329,,
06/19/2020,1.1175,1.1205,1.1255,1.1168,-0.24%,1.12757,1.0985433333333332,1.0,1.123483322993543,1.1135804661491209,,-1.0361317747077614,3.414769572459738,-0.010900000000000132,0.03349999999999986,47.86400311980657,54.66308201123269,,2.7450980392153754,10.18292815682801,61.787365177195554,66.7792388711822,,
06/22/2020,1.1258,1.1185,1.1271,1.1168,0.74%,1.12723,1.0988966666666669,1.0,1.1239045369969314,1.114370222572349,,-0.7231040564373885,3.798635441637461,-0.0034000000000000696,0.04519999999999991,56.93738686885728,57.2678022908652,,35.29411764705831,14.930090179531504,74.57627118644047,67.4370826913199,,
06/23/2020,1.1306,1.126,1.135,1.1233,0.43%,1.12689,1.0993583333333332,1.0,1.1251218939118164,1.1154190435344888,,-0.5541384466531772,4.530325443786997,-0.0033999999999998476,0.04600000000000004,61.2686526822796,58.68775631269422,,54.1176470588235,30.71895424836572,81.97226502311247,72.77863379558283,,
